genre,playlist_name,playlist_id,track_name,artists,track_id,album,album_release,popularity,duration_ms
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,"Oh, It’s Christmas!",Jordin Sparks,4bCsqW97CsQAswDBuwGyzz,Cider & Hennessy,2020-11-26,53,205714
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,God Rest Ye Merry Gentlemen,Pentatonix,02ibK22WhjAVzKBm7da7lm,A Pentatonix Christmas Deluxe,2017-12-06,67,149707
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,White Winter Hymnal (Fleet Foxes Cover),Pentatonix,0qEFmBL2k8pb2OWgW490X8,That's Christmas To Me (Deluxe Edition),2015-10-30,64,167302
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Baby It's Cold Outside (with Michael Bublé),"Idina Menzel, Michael Bublé",0Ie5uiv54KgCr7P4sYDTHl,Holiday Wishes,2014-10-10,76,166146
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,It's the Most Wonderful Time of the Year,Andy Williams,5hslUAKq9I9CG2bAulFkHN,The Andy Williams Christmas Album,1963-11-24,85,152570
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,We Wish You A Merry Christmas,Pentatonix,7fu9Qxb3dloPFtIDAlmPRx,Evergreen,2021-10-29,62,136169
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Wonderful Christmastime,Pentatonix,7CxxSyJcOhLSbMLrbm2bjT,Evergreen,2021-10-29,63,151578
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,I'm Gettin Nuttin for Christmas,Shirley Temple,1Aw7qXuLCpQDmcSZ456o2g,Little Miss Shirley Temple,1948-12-10,51,153053
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Linus and Lucy,"Vince Guaraldi, Ken Bichel, John Miller, Ronnie Zito",2gWL7xQqfpsGzzFjTXIXs6,Schroeder's Greatest Hits,1992-08-25,53,186373
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Hark! The Herald Angels Sing,Pentatonix,7DG0w4DhCctrvlXIai22yg,That's Christmas To Me (Deluxe Edition),2015-10-30,58,193005
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,White Winter Hymnal (Fleet Foxes Cover),Pentatonix,0qEFmBL2k8pb2OWgW490X8,That's Christmas To Me (Deluxe Edition),2015-10-30,64,167302
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Sleigh Ride,Pentatonix,0ErjxyZ4qHQVs5umCBIClk,That's Christmas To Me (Deluxe Edition),2015-10-30,56,136969
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Winter Wonderland / Don't Worry Be Happy (feat. Tori Kelly),"Pentatonix, Tori Kelly",2kPpxNSgXRvu5yqkRLKJIu,That's Christmas To Me (Deluxe Edition),2015-10-30,63,207106
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,That's Christmas to Me,Pentatonix,2U9kDk5mlHYunC7PvbZ8KX,That's Christmas To Me (Deluxe Edition),2015-10-30,67,182458
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,"Mary, Did You Know?",Pentatonix,4z8sz6E4YyFuEkv5o7IJni,That's Christmas To Me (Deluxe Edition),2015-10-30,70,202869
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Dance of the Sugar Plum Fairy,Pentatonix,0u0TlASkQWH2bGIZRu0HLh,That's Christmas To Me (Deluxe Edition),2015-10-30,56,127303
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,It's the Most Wonderful Time of the Year,Pentatonix,4DXJt41B9ZPh3UmxiPkBT0,That's Christmas To Me (Deluxe Edition),2015-10-30,55,185162
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Santa Claus is Coming to Town,Pentatonix,4CjzPBRBwyP0kgR1gjaDjo,That's Christmas To Me (Deluxe Edition),2015-10-30,54,162237
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Silent Night,Pentatonix,75lWQzF7y0FY9380G3gEZ9,That's Christmas To Me (Deluxe Edition),2015-10-30,56,193603
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Let It Go,Pentatonix,2G7K3Op9y3HhqrF2TdHP95,That's Christmas To Me (Deluxe Edition),2015-10-30,52,206454
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Joy to the World,Pentatonix,28vlppNXOSeMYi6Mwou6qs,That's Christmas To Me (Deluxe Edition),2015-10-30,57,139871
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Just For Now,Pentatonix,3hseCZajM8zUvHfyNpGGFO,That's Christmas To Me (Deluxe Edition),2015-10-30,50,199743
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,The First Noel,Pentatonix,2HQerWGTwJfTtOlJ3OA2Yn,That's Christmas To Me (Deluxe Edition),2015-10-30,55,219858
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Have Yourself a Merry Little Christmas,Pentatonix,0D7DRqVU5h31xtEUccV4s7,That's Christmas To Me (Deluxe Edition),2015-10-30,52,202521
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,"Mary, Did You Know? (feat. The String Mob)","Pentatonix, The String Mob",19NDm5qNnTEOg4m8SZLF6I,That's Christmas To Me (Deluxe Edition),2015-10-30,52,202658
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Only Thing I Ever Get For Christmas,Justin Bieber,4BY6dDtUBweniXJXnd13Ek,Under The Mistletoe (Deluxe Edition),2011-01-01,58,192160
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,The Christmas Song (Chestnuts Roasting On An Open Fire),"Justin Bieber, USHER",3eYnKe0LhQA1B5HEkQaRTP,Under The Mistletoe (Deluxe Edition),2011-01-01,65,215160
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Santa Claus Is Coming To Town,Justin Bieber,1JJUsWVriEtXr8lHSQXTIy,Under The Mistletoe (Deluxe Edition),2011-01-01,63,216746
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Fa La La,"Justin Bieber, Boyz II Men",5Ea0FNlMDWkraQDlfOPrDv,Under The Mistletoe (Deluxe Edition),2011-01-01,60,185560
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,All I Want For Christmas Is You (SuperFestive!) Duet with Mariah Carey,"Justin Bieber, Mariah Carey",1IUtgwxLYzDVd41EgbKUjX,Under The Mistletoe (Deluxe Edition),2011-01-01,67,240333
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Drummer Boy,"Justin Bieber, Busta Rhymes",0Pd4lsvSDPkcNCxbcz0UeV,Under The Mistletoe (Deluxe Edition),2011-01-01,63,225333
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Christmas Eve,Justin Bieber,6Zztw1ERHqXAngHE8PfO6N,Under The Mistletoe (Deluxe Edition),2011-01-01,57,223613
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,All I Want Is You,Justin Bieber,0E4rAAAzRPE8I7tYzNq99p,Under The Mistletoe (Deluxe Edition),2011-01-01,55,216386
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Home This Christmas,"Justin Bieber, The Band Perry",192yj763UcVbfyxFrVmIac,Under The Mistletoe (Deluxe Edition),2011-01-01,54,204400
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Silent Night,Justin Bieber,60iHtNrA3WoJsXa1dgjGAZ,Under The Mistletoe (Deluxe Edition),2011-01-01,51,169080
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Christmas Love,Justin Bieber,3RH9idbxUAMcUldet2ormp,Under The Mistletoe (Deluxe Edition),2011-01-01,63,206786
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Fa La La - A Cappella,"Justin Bieber, Boyz II Men",60lFlh6OL0BKHxGEAoyVp7,Under The Mistletoe (Deluxe Edition),2011-01-01,51,175213
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Pray,Justin Bieber,3O5zp6tOdGFWi0NdzC0frI,Under The Mistletoe (Deluxe Edition),2011-01-01,53,212320
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Someday At Christmas,Justin Bieber,1c3KqIIDoomFj4551PD1A5,Under The Mistletoe (Deluxe Edition),2011-01-01,52,173040
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Its Beginning to Look a Lot Like Christmas,Alexander Thoma,6Q6o6raf5jWBTmu2Gapcrk,When the World Was Young,2018-11-26,61,206146
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,A Nonsense Christmas,Sabrina Carpenter,73ye7F9Ub51dQ3CrnCHFhr,fruitcake,2023-11-17,79,153099
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,santa doesn’t know you like i do,Sabrina Carpenter,5mi0HQrZMhRb2MRdFiUP6v,fruitcake,2023-11-17,75,189753
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Christmas the Whole Year Round,Sabrina Carpenter,065CI94mu3IZwqPU4BX4Cb,Christmas the Whole Year Round,2015-01-01,60,179426
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,"You’re A Mean One, Mr. Grinch","Lindsey Stirling, Sabrina Carpenter",6TXAjof8V0Gr4zFoY00zHR,Warmer In The Winter (Deluxe Edition),2018-10-19,61,166133
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Have Yourself a Merry Little Christmas,Sabrina Carpenter,3raNSxsive7mKRQvSAoAmE,Have Yourself a Merry Little Christmas,2017-10-27,57,226713
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,Silver Nights,Sabrina Carpenter,4hBJ3HHSLgaKcMOxWxrKm0,Silver Nights,2014-01-01,46,146520
u,The Ultimate Christmas List,3ByqEKJMfr4XiuTldtrEDi,white xmas,Sabrina Carpenter,7g5DlwyMdGDvcExDg5H2BA,fruitcake,2023-11-17,66,146188
u,Waters Under The Bridge,5SV1Iuw7uHaQYY2zlQ0AWO,Toosie Slide,Drake,127QTOFJsJQp5LbJbu3A1y,Toosie Slide,2020-04-03,70,247058
u,Waters Under The Bridge,5SV1Iuw7uHaQYY2zlQ0AWO,Just Wanna Rock,Lil Uzi Vert,4Ls53fBNVfaXTROBi6X8Hw,Pink Tape,2023-06-30,68,123890
u,Waters Under The Bridge,5SV1Iuw7uHaQYY2zlQ0AWO,HVN ON EARTH (with Kodak Black),"Lil Tecca, Kodak Black",4367dXCt02KMgELPisJ2D4,HVN ON EARTH,2023-08-18,58,188870
u,Waters Under The Bridge,5SV1Iuw7uHaQYY2zlQ0AWO,Cigarette Daydreams,Cage The Elephant,2tznHmp70DxMyr2XhWLOW0,Melophobia,2013-10-08,79,208760
u,Waters Under The Bridge,5SV1Iuw7uHaQYY2zlQ0AWO,Nessun Dorma,"Giacomo Puccini, Zubin Mehta, Luciano Pavarotti, Los Angeles Philharmonic",0OF1tAUYDvfFU0l5hf80QO,Nessun Dorma,2022-02-26,22,204266
u,Waters Under The Bridge,5SV1Iuw7uHaQYY2zlQ0AWO,Life Is Good (feat. Drake),"Future, Drake",5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),2020-01-10,72,237735
u,Waters Under The Bridge,5SV1Iuw7uHaQYY2zlQ0AWO,Not Like Us,Kendrick Lamar,6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,2024-05-04,87,274192
u,Waters Under The Bridge,5SV1Iuw7uHaQYY2zlQ0AWO,one of wun,Gunna,4Na2HfNSr58chvfX69fy36,One of Wun,2024-05-10,81,144000
u,Waters Under The Bridge,5SV1Iuw7uHaQYY2zlQ0AWO,Surround Sound (feat. 21 Savage & Baby Tate),"JID, 21 Savage, Baby Tate",1udwFobQ1JoOdWPQrp2b6u,The Forever Story (Extended Version),2022-10-31,78,229938
u,Waters Under The Bridge,5SV1Iuw7uHaQYY2zlQ0AWO,m y . l i f e (with 21 Savage & Morray),"J. Cole, 21 Savage, Morray",1D3z6HTiQsNmZxjl7F7eoG,The Off-Season,2021-05-14,72,218801
u,Waters Under The Bridge,5SV1Iuw7uHaQYY2zlQ0AWO,Bubbly,Colbie Caillat,0rFOs9paloAvEtzwDX1Kmc,Coco,2007-01-01,67,196280
u,Waters Under The Bridge,5SV1Iuw7uHaQYY2zlQ0AWO,Runnin,"21 Savage, Metro Boomin",5SWnsxjhdcEDc7LJjq9UHk,SAVAGE MODE II,2020-10-02,76,195906
u,Waters Under The Bridge,5SV1Iuw7uHaQYY2zlQ0AWO,Breaking Free,"Troy, Gabriella, Disney",5zQ1Wq6HNYjGZWkVv5P8Eg,High School Musical,2006-01-01,66,207200
u,Waters Under The Bridge,5SV1Iuw7uHaQYY2zlQ0AWO,"Fixer Upper - From ""Frozen""/Soundtrack Version","Maia Wilson, Cast - Frozen",5covTs92HnHJwAWrXF7l14,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),2013-01-01,64,182106
u,Waters Under The Bridge,5SV1Iuw7uHaQYY2zlQ0AWO,I Gotta Feeling,Black Eyed Peas,2H1047e0oMSj10dgp7p2VG,THE E.N.D. (THE ENERGY NEVER DIES),2009-01-01,77,289133
u,Waters Under The Bridge,5SV1Iuw7uHaQYY2zlQ0AWO,Stereo Hearts (feat. Adam Levine),"Gym Class Heroes, Adam Levine",0qOnSQQF0yzuPWsXrQ9paz,The Papercut Chronicles II,2011-11-11,84,210960
u,Waters Under The Bridge,5SV1Iuw7uHaQYY2zlQ0AWO,Stereo Love - Original,"Edward Maya, Vika Jigulina",1aklRy3btsbucImSXvR2SY,Stereo Love,2009,67,248666
n,Lie – NF,6rfET8Ar8XXBQ0bwH32XNW,Lie,NF,07FkzikE6FuHIa8Ma7zJGc,Perception,2017-10-06,75,209213
n,Silent Night... But sound,4ien6gPtQjqImYZDeDl2fK,Silent Night,Carrie Underwood,51LJxTauaPmob6HRLMNLmH,My Gift (Special Edition),2021-09-24,34,211114
n,Silent Night... But sound,4ien6gPtQjqImYZDeDl2fK,Angels We Have Heard on High,"Traditional, The Piano Guys",2S96r2pepRxVn0bw74dcZn,A Family Christmas,2013-10-21,44,212741
n,Silent Night... But sound,4ien6gPtQjqImYZDeDl2fK,"O Come, O Come, Emmanuel","Traditional, The Piano Guys",0YwlC9RkXUNATmbP4N6hsb,A Family Christmas,2013-10-21,56,305108
n,Silent Night... But sound,4ien6gPtQjqImYZDeDl2fK,Good King Wenceslas,"Traditional, The Piano Guys",7bhwnZvz6oDszzeGAFG6kn,A Family Christmas,2013-10-21,40,232463
n,Silent Night... But sound,4ien6gPtQjqImYZDeDl2fK,Carol of the Bells / God Rest Ye Merry Gentlemen,"Mykola Dmytrovych Leontovych, Traditional, The Piano Guys",7r6am67jCRvroqkkE2TS8y,A Family Christmas,2013-10-21,45,201918
n,Silent Night... But sound,4ien6gPtQjqImYZDeDl2fK,Where Are You Christmas (feat. Sarah Schmidt),"Mariah Carey, James Horner, Will Jennings, The Piano Guys, Sarah Schmidt",6insm53ZpCzFSOrMPwnAeT,A Family Christmas,2013-10-21,42,237470
n,Silent Night... But sound,4ien6gPtQjqImYZDeDl2fK,Let It Snow / Winter Wonderland,"Felix Bernard, Sammy Cahn, Jule Styne, Richard B. Smith, The Piano Guys",7h8WFgo7wjWVlEA3PxaFa5,A Family Christmas,2013-10-21,44,208838
n,Silent Night... But sound,4ien6gPtQjqImYZDeDl2fK,"Still, Still, Still","Traditional, The Piano Guys, Katherine Nelson",73jJWaNrhk8zS0fY8gPesD,A Family Christmas,2013-10-21,42,299906
n,Silent Night... But sound,4ien6gPtQjqImYZDeDl2fK,We Three Kings,"Traditional, The Piano Guys",4xwQXoPQP2RJ6j98vgJgVV,A Family Christmas,2013-10-21,39,195529
n,Silent Night... But sound,4ien6gPtQjqImYZDeDl2fK,Away in a Manger,"William J. Kirkpatrick, Traditional, The Piano Guys",4AdyjF5Db6nVtSkHSQVe7m,A Family Christmas,2013-10-21,40,191896
n,Silent Night... But sound,4ien6gPtQjqImYZDeDl2fK,Christmas Morning,"Jon Schmidt, The Piano Guys",5fcRaiktOXuGauXlTfumSY,A Family Christmas,2013-10-21,40,239352
n,Silent Night... But sound,4ien6gPtQjqImYZDeDl2fK,Winter Wind,"Steven Sharp Nelson, Jon Schmidt, The Piano Guys",6vp9J0CECnsA3PRxasHhEM,A Family Christmas,2013-10-21,39,266725
n,Silent Night... But sound,4ien6gPtQjqImYZDeDl2fK,Silent Night,"Franz Xaver Gruber, The Piano Guys",48O4tCMl9OJqyLLhd7u7hF,A Family Christmas,2013-10-21,40,210127
n,Silent Night... But sound,4ien6gPtQjqImYZDeDl2fK,How Great Thou Art (feat. Jennifer Hudson),"Pentatonix, Jennifer Hudson",63Mp0wBST8VB5L3DndlETi,A Pentatonix Christmas Deluxe,2017-12-06,53,249003
n,Silent Night... But sound,4ien6gPtQjqImYZDeDl2fK,Away In A Manger,Pentatonix,2z2omTQdYEj5Jzc0494lBy,A Pentatonix Christmas Deluxe,2017-12-06,54,184672
n,Silent Night... But sound,4ien6gPtQjqImYZDeDl2fK,Grown-Up Christmas List (feat. Kelly Clarkson),"Pentatonix, Kelly Clarkson",47qXmZMqUZDXSnP5zONlwY,Christmas Is Here!,2018-10-19,57,281857
n,Silent Night... But sound,4ien6gPtQjqImYZDeDl2fK,That's Christmas to Me,Pentatonix,6bdxYNp0DoQj9ZMJHOp1MI,That's Christmas To Me (Deluxe Edition),2015-10-30,43,182173
n,Silent Night... But sound,4ien6gPtQjqImYZDeDl2fK,"Mary, Did You Know?",Pentatonix,13MJ3ME175PEkLcnFfkigM,That's Christmas To Me (Deluxe Edition),2015-10-30,43,203373
n,Silent Night... But sound,4ien6gPtQjqImYZDeDl2fK,Silent Night,Pentatonix,2uvZvteAW4tFaHrP87zroA,That's Christmas To Me (Deluxe Edition),2015-10-30,39,193226
n,Silent Night... But sound,4ien6gPtQjqImYZDeDl2fK,Hallelujah,Pentatonix,0HZk0QsXPhMNAWNDR3rYE8,A Pentatonix Christmas Deluxe,2017-12-06,77,268937
n,Silent Night... But sound,4ien6gPtQjqImYZDeDl2fK,"Believe - From ""The Polar Express""",Jim Brickman,3sncZv7oEESYnRs5rjYu1U,Pure Cinema,2016-03-25,38,286066
n,Silent Night... But sound,4ien6gPtQjqImYZDeDl2fK,Believe,Josh Groban,2vJAjPkVMPKkR3xd2wacZa,The Polar Express (Original Motion Picture Soundtrack) [Special Edition],2004-11-02,69,258399
n,Silent Night... But sound,4ien6gPtQjqImYZDeDl2fK,"Mary, Did You Know? / Breath of Heaven","Anthem Lights, Charlotte Ave",57weeZortxeeofjw5EtX8i,"Mary, Did You Know? / Breath of Heaven",2020-11-27,53,227416
n,Silent Night... But sound,4ien6gPtQjqImYZDeDl2fK,Christmas at Hogwarts,John Williams,4WPw9shOzxaA4cWws44Xjd,Harry Potter and The Sorcerer's Stone Original Motion Picture Soundtrack,2001-10-30,59,175533
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,What I Want (feat. Tate McRae),"Morgan Wallen, Tate McRae",04emojnbYkrRmv5qtJcgVP,I’m The Problem,2025-05-16,86,184517
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,weren't for the wind,Ella Langley,2A22iI0x4EYAVXNpKPhNEM,still hungover,2024-11-01,82,193666
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,Bloodline,"Alex Warren, Jelly Roll",2qPQcfUgizNDOIv1orkTAd,"You'll Be Alright, Kid",2025-07-18,80,182008
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,A Bar Song (Tipsy),Shaboozey,5fZJQrFKWQLb7FpJXZ1g7K,"Where I've Been, Isn't Where I'm Going",2024-05-31,81,171291
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,Backup Plan (feat. Luke Combs),"Bailey Zimmerman, Luke Combs",6BZaRf4Zh9Y07qnELLboGu,Different Night Same Rodeo,2025-08-08,77,181518
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,Brunette,Tucker Wetmore,21T9HvQ0KUWFDum6P1Qc7i,What Not To,2025-04-25,78,139173
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,I Got Better,Morgan Wallen,4gfrYDtaRmp6HPvN80V2ob,I’m The Problem,2025-05-16,86,204963
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,Better Me For You (Brown Eyes),Max McNown,4Iu73sdCNxZXZUIyClMoPZ,Night Diving,2025-01-24,81,194120
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,NOTHING ON YOU,Jet Jurgensmeyer,1s19wehJoCdeZeuzfUYcol,NOTHING ON YOU,2025-11-28,38,199893
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,4×4×U,Lainey Wilson,2z865bsdfckaBVck8MSAm8,Whirlwind,2024-08-23,76,239453
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,Hell At Night (feat. Ella Langley),"BigXthaPlug, Ella Langley",6r1lboTadi5swMquaAWDzh,I Hope You're Happy (Commentary Version),2025-08-21,77,179240
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,Last One To Know,Gavin Adcock,4JAmBKnHyq2avqNvJ81Mao,Own Worst Enemy,2025-08-15,76,177024
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,Sometimes It Don't,Andrew Hyatt,1V6ImmKDA2wOXfcJdAr4DW,Sometimes It Don't,2025-10-31,34,210182
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,Days Like These,Luke Combs,5E2y5TSb2RJNCO01QjkgLf,The Prequel,2025-10-03,74,221711
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,House Again,Hudson Westbrook,1zM8S2pnIclcdTmrfFnWtX,Texas Forever,2025-07-25,80,203822
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,Whiskey Does,Erin Kirby,3RHXaWEks8dVoZG9MGecne,In and Out of Love,2025-11-07,53,184908
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,Damned If I Do,Vincent Mason,5Lf0Hm3SuFxFzjfhg0Sous,There I Go,2025-11-07,64,217446
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,Austin (Boots Stop Workin'),Dasha,2uqYupMHANxnwgeiXTZXzd,What Happens Now?,2024-02-16,82,171782
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",5IZXB5IKAD2qlvTPJYDCFB,F-1 Trillion,2024-08-15,82,178205
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,Sugamama,Gabi Sklar,4Qbe80bYI1t2sNAH0wbkg7,Sugamama,2025-11-21,40,156640
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,6 Months Later,Megan Moroney,4Km9FSF9iaQiTLnFPdbPom,6 Months Later,2025-06-20,77,182868
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,Miles On It,"Marshmello, Kane Brown",4pkb8SbRGeHAvdb87v9rpf,Miles On It,2024-05-03,79,168355
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,Liar,Jelly Roll,0llPOBVoJYDAtdmVlNE41A,Beautifully Broken,2024-10-10,77,204933
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,History,Caroline Kid,4IIiWRAVyGP17m69wmVwg4,History,2025-11-21,46,204532
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,Back in the Saddle,Luke Combs,6tlZIGGXozhQpYyKesjwWL,Back in the Saddle,2025-07-25,77,213062
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,DEVIL YOU KNOW,Tyler Braden,7nbAWldYW0XcfYUsB2fQIl,devil and a prayer,2025-05-16,69,192693
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,Lonely Road (with Jelly Roll),"mgk, Jelly Roll",3Rfre3qkrhwdZZ7dyznwbN,Lonely Road (with Jelly Roll),2024-07-26,75,189356
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,Indigo (feat. Avery Anna),"Sam Barber, Avery Anna",1KZG1H1OCugGqIRmk1wF9m,Restless Mind,2024-11-01,83,286634
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,Normal in a Country Song,Chloe Raye,2MZWOgtBHIrViM8Rp4KizO,Normal in a Country Song,2025-10-17,53,180024
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,Ain't No Love In Oklahoma (From Twisters: The Album),Luke Combs,6GG4yyk3UATdBfTHVgI8PB,Ain't No Love In Oklahoma (From Twisters: The Album),2024-05-16,81,210950
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,World on Fire,Nate Smith,5ya0TmUQw2wHMkq36rPsnd,NATE SMITH (DELUXE),2023-04-28,73,189986
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,Beautiful As You,Thomas Rhett,1SBoKG4MjtH2vMUpftdQtc,About A Woman,2024-08-23,68,163894
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,Little Bit Lonely,Ghosts of Hill County,6uFDsFWQGz1hODT9s3Y2DX,Ghosts of Hill County,2025-02-22,46,258956
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,Love Somebody,Morgan Wallen,5mAGsieQbw180sYdL3RMKk,I’m The Problem,2025-05-16,77,204828
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,Guy For That (Feat. Luke Combs),"Post Malone, Luke Combs",6StwwqB84sJeLr7tZDTxEX,F-1 Trillion,2024-08-15,76,164011
n,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,4Jb4PDWREzNnbZcOHPcZPy,Over A Girl,Petric,2zKu9gfp2mOeaCm92zFLjl,Over A Girl,2024-01-15,21,161006
